    0.875471085309982300E+02    0.603781092166900568E+00   -0.247753679752349854E+01   -0.176600146293640137E+01    0.956148326396942139E+00    0.393351769447326660E+01   -0.333980390177634690E+05   -0.608646350544152792E+01    1
    0.522546142339706421E+02    0.673515117168426491E+00   -0.233498257398605347E+01    0.226480793952941895E+01    0.783286929130554199E+00    0.250013017654418945E+01   -0.330677276800208492E+05   -0.608896350544152209E+01    1
    0.580742120742797852E+02    0.623561534285545283E+00   -0.123984074592590332E+01    0.201548695564270020E+00    0.982714831829071045E+00    0.300956344604492188E+01   -0.327905762349771976E+05   -0.609146350544151627E+01    1
    0.591836333274841309E+02    0.167272987961769093E+00   -0.252088862657546997E+01    0.191153883934020996E+01    0.585675716400146484E+00    0.206037211418151855E+01   -0.325056914659368485E+05   -0.609396350544152021E+01    1
    0.983026653528213501E+02    0.504941916465759255E+00   -0.235432934761047363E+01   -0.148477399349212646E+01    0.793340802192687988E+00    0.385491943359375000E+01   -0.324672432286545445E+05   -0.609646350544151705E+01    1
    0.535576581954956055E+02    0.317638829350471441E+00   -0.279879212379455566E+00   -0.247320306301116943E+01    0.824032485485076904E+00    0.161271262168884277E+01   -0.317940776387847800E+05   -0.609896350544151211E+01    1
    0.544567048549652100E+02    0.599286437034606934E+00   -0.162393200397491455E+01    0.295813751220703125E+01    0.884770333766937256E+00    0.455514860153198242E+01   -0.317471909955758820E+05   -0.610146350544150806E+01    1
    0.607640326023101807E+02    0.133142983913421609E+00   -0.101063632965087891E+01    0.216448116302490234E+01    0.962799608707427979E+00    0.211274123191833496E+01   -0.313377768521907419E+05   -0.610396350544150934E+01    1
    0.772104501724243164E+02    0.726166635751724215E-01   -0.290849912166595459E+01   -0.637588262557983398E+00    0.921867251396179199E+00    0.488318967819213867E+01   -0.311013966353479263E+05   -0.610646350544151506E+01    1
    0.557213455438613892E+02    0.679157495498657227E+00   -0.763412833213806152E+00   -0.132978022098541260E+01    0.915954470634460449E+00    0.260966873168945312E+01   -0.310481789067078644E+05   -0.610896350544152700E+01    1
    0.691492617130279541E+02    0.851320534944534357E-01   -0.275494444370269775E+01   -0.209431171417236328E+00    0.807707846164703369E+00    0.464193606376647949E+01   -0.308631026196747844E+05   -0.611146350544152384E+01    1
    0.562624394893646240E+02    0.202890878915786721E+00   -0.762583136558532715E+00    0.554786324501037598E+00    0.893980801105499268E+00    0.382038211822509766E+01   -0.306215125245529780E+05   -0.611396350544150735E+01    1
    0.614682048559188843E+02    0.407022461295127813E+00   -0.269312399625778198E+01    0.258402228355407715E+01    0.894782245159149170E+00    0.203687310218811035E+01   -0.304901426733184417E+05   -0.611646350544151307E+01    1
    0.533885478973388672E+02    0.229642933607101418E+00   -0.109117788076400757E+01   -0.268538367748260498E+01    0.664165019989013672E+00    0.343299555778503418E+01   -0.304490605069960366E+05   -0.611896350544152412E+01    1
    0.517534136772155762E+02    0.345743441581726041E+00   -0.243628495931625366E+01   -0.866753697395324707E+00    0.124047398567199707E-01    0.379530215263366699E+01   -0.303950610973168332E+05   -0.612146350544150941E+01    1
    0.648150652647018433E+02    0.483150517940521163E+00   -0.265928918123245239E+01   -0.257053256034851074E+00    0.979557573795318604E+00    0.170792961120605469E+01   -0.303442654438682730E+05   -0.612396350544151868E+01    1
    0.560310244560241699E+02    0.872523039579391479E-01   -0.183976149559020996E+01    0.165602517127990723E+01    0.478547930717468262E+00    0.312112712860107422E+01   -0.302247630252037488E+05   -0.612646350544150842E+01    1
    0.955412387847900391E+02    0.313767665624618497E+00   -0.114519363641738892E+01   -0.169711053371429443E+01    0.907897233963012695E+00    0.121832537651062012E+01   -0.301390125531841804E+05   -0.612896350544152213E+01    1
    0.516548782587051392E+02    0.467238295078277521E+00   -0.729450702667236328E+00   -0.341897606849670410E+00    0.781743884086608887E+00    0.471657133102416992E+01   -0.300800136130067694E+05   -0.613146350544151542E+01    1
    0.535425156354904175E+02    0.109471192955970756E+00   -0.173037707805633545E+01    0.421800613403320312E-01    0.761739015579223633E-01    0.424607014656066895E+01   -0.300423704532319971E+05   -0.613396350544150781E+01    1
    0.816107571125030518E+02    0.505449604988098100E+00   -0.103865075111389160E+01    0.138018071651458740E+01    0.961386501789093018E+00    0.292512512207031250E+01   -0.297823715337837675E+05   -0.613646350544151176E+01    1
    0.865704327821731567E+02    0.143200942873954767E+00   -0.799734592437744141E-01    0.349670648574829102E-01    0.671331882476806641E+00    0.475049304962158203E+01   -0.297661419391346317E+05   -0.613896350544150593E+01    1
    0.544842928647994995E+02    0.191693642735481229E+00   -0.809411823749542236E+00   -0.266130387783050537E+01    0.706798851490020752E+00    0.237945008277893066E+01   -0.296157054671653859E+05   -0.614146350544151609E+01    1
    0.952203005552291870E+02    0.519887617230415322E+00   -0.270583319664001465E+01    0.164142751693725586E+01    0.782690644264221191E+00    0.415465974807739258E+01   -0.295308636892666582E+05   -0.614396350544151559E+01    1
    0.533223778009414673E+02    0.329637154936790411E+00   -0.117183101177215576E+01    0.234279906749725342E+01    0.771764159202575684E+00    0.414252066612243652E+01   -0.294873651524088164E+05   -0.614646350544153020E+01    1
    0.656466394662857056E+02    0.313778319954872098E+00   -0.269515192508697510E+01   -0.192126309871673584E+01    0.931542634963989258E+00    0.338647055625915527E+01   -0.294684880795582976E+05   -0.614896350544151105E+01    1
    0.837939471006393433E+02    0.114264750480651850E+00   -0.906850039958953857E+00   -0.205865478515625000E+01    0.995079338550567627E+00    0.362144732475280762E+01   -0.291343175713673263E+05   -0.615146350544152032E+01    1
