    0.822554558515548706E+02    0.511148303747177152E-01   -0.115615099668502808E+01    0.943660974502563477E+00    0.131719112396240234E+01   -0.225930531622613962E+05   -0.625896350544151581E+01    1
    0.997882694005966187E+02    0.563054624199867182E+00   -0.659117102622985840E+00    0.284537851810455322E+00    0.113649463653564453E+01   -0.225096539417477761E+05   -0.626146350544153485E+01    1
    0.954075098037719727E+02    0.449879330396652177E+00   -0.209910553693771362E+01    0.675009429454803467E+00    0.342393183708190918E+01   -0.224839963512936301E+05   -0.626396350544152014E+01    1
    0.598486244678497314E+02    0.528946354985237122E+00   -0.262099778652191162E+01    0.729643404483795166E+00    0.172623491287231445E+01   -0.224072302372066843E+05   -0.626646350544151343E+01    1
    0.592096805572509766E+02    0.337491139769554083E+00   -0.186574012041091919E+01    0.726476252079010010E+00    0.432870054244995117E+01   -0.222967099938806350E+05   -0.626896350544151826E+01    1
    0.689527273178100586E+02    0.359634402394294672E+00   -0.386871278285980225E+00    0.892105042934417725E+00    0.357964444160461426E+01   -0.222652151427757526E+05   -0.627146350544153375E+01    1
    0.582522869110107422E+02    0.192763027548789934E+00   -0.112002342939376831E+01    0.686701416969299316E+00    0.246231102943420410E+01   -0.222369775663055188E+05   -0.627396350544151282E+01    1
    0.554205805063247681E+02    0.552319708466529780E+00   -0.279328197240829468E+01    0.499554395675659180E+00    0.167271757125854492E+01   -0.222328651315160278E+05   -0.627646350544151144E+01    1
    0.919047266244888306E+02    0.254130226373672441E+00   -0.316478133201599121E+00    0.481400310993194580E+00    0.335811781883239746E+01   -0.222229082681561376E+05   -0.627896350544152870E+01    1
    0.976873278617858887E+02    0.606741988658905052E+00   -0.205047208070755005E+01    0.545715451240539551E+00    0.221093630790710449E+01   -0.221854550808916356E+05   -0.628146350544151133E+01    1
    0.716614246368408203E+02    0.361176607012748674E+00   -0.237926083803176880E+01    0.911359846591949463E+00    0.221678423881530762E+01   -0.221546384077849652E+05   -0.628396350544151616E+01    1
    0.956300467252731323E+02    0.535276681184768677E-01   -0.713666796684265137E+00    0.705889523029327393E+00    0.138504886627197266E+01   -0.220969206185775183E+05   -0.628646350544150945E+01    1
    0.640353679656982422E+02    0.667284220457076971E-01   -0.105383437871932983E+01    0.815074205398559570E+00    0.215685677528381348E+01   -0.220611204248960894E+05   -0.628896350544152849E+01    1
    0.881692886352539062E+02    0.269706586003303495E+00   -0.159692949056625366E+01    0.863219916820526123E+00    0.278754687309265137E+01   -0.220597083649876295E+05   -0.629146350544151201E+01    1
    0.641103714704513550E+02    0.210537084937095609E+00   -0.118735885620117188E+01    0.853018522262573242E+00    0.385356378555297852E+01   -0.220405754179101605E+05   -0.629396350544152217E+01    1
    0.807059437036514282E+02    0.455316758155822676E+00   -0.157828778028488159E+01    0.913976967334747314E+00    0.107943463325500488E+01   -0.219801450749831492E+05   -0.629646350544151279E+01    1
    0.786840051412582397E+02    0.635751792788505465E+00   -0.267787867784500122E+01    0.906949520111083984E+00    0.178306007385253906E+01   -0.219084709918000408E+05   -0.629896350544152384E+01    1
    0.921891689300537109E+02    0.554821190237998918E+00   -0.150848329067230225E+00    0.746083259582519531E-01    0.366595292091369629E+01   -0.217379634119436414E+05   -0.630146350544150913E+01    1
    0.973750412464141846E+02    0.102491250634193426E+00   -0.117640399932861328E+01    0.686918079853057861E+00    0.313775300979614258E+01   -0.217377829681446819E+05   -0.630396350544153172E+01    1
    0.979550749063491821E+02    0.517340496182441711E+00   -0.871205985546112061E+00    0.357384145259857178E+00    0.225582337379455566E+01   -0.216416917755917930E+05   -0.630646350544153300E+01    1
    0.768043220043182373E+02    0.273843216896057118E+00   -0.220069706439971924E+00    0.859582722187042236E+00    0.171046471595764160E+01   -0.216018709854269255E+05   -0.630896350544152185E+01    1
    0.993085622787475586E+02    0.399839699268341009E+00   -0.133154296875000000E+01    0.384357273578643799E+00    0.352049517631530762E+01   -0.215923591763860131E+05   -0.631146350544153290E+01    1
    0.681792765855789185E+02    0.423702105879783575E+00   -0.590105652809143066E+00    0.852008163928985596E+00    0.494729232788085938E+01   -0.215170403650427543E+05   -0.631396350544151286E+01    1
    0.922228813171386719E+02    0.586657878756523088E+00   -0.796675801277160645E+00    0.696147680282592773E-01    0.488154315948486328E+01   -0.215085984120614303E+05   -0.631646350544151325E+01    1
    0.690085262060165405E+02    0.179481339454650890E+00   -0.230303013324737549E+01    0.776657819747924805E+00    0.235032486915588379E+01   -0.214377995551823515E+05   -0.631896350544152696E+01    1
    0.769136697053909302E+02    0.402251568436622575E+00   -0.208544003963470459E+01    0.908169925212860107E+00    0.347330164909362793E+01   -0.214165546834378620E+05   -0.632146350544152202E+01    1
    0.698198944330215454E+02    0.315789896249771052E+00   -0.285659784078598022E+01    0.851441919803619385E+00    0.316756439208984375E+01   -0.213998758512689892E+05   -0.632396350544152241E+01    1
    0.526312112808227539E+02    0.597512084245681696E+00   -0.558962702751159668E+00    0.547132909297943115E+00    0.142549324035644531E+01   -0.213152816918392964E+05   -0.632646350544152725E+01    1
    0.871948063373565674E+02    0.165703585743904092E+00   -0.156971096992492676E+01    0.872649788856506348E+00    0.322939920425415039E+01   -0.213069709147339781E+05   -0.632896350544152142E+01    1
