    0.712854116495522305E+02    0.303305425259715378E+00   -0.562852510792437144E+00   -0.181926751112097262E+01    0.123843633828688696E+00    0.249903188927588582E+01    0.757760946177384767E+03
    0.714203005580726540E+02    0.343202577951428889E+00   -0.763141003045512356E+00   -0.156522471981139910E+01    0.136338426302651750E+00    0.248247734648242346E+01    0.757767297199489121E+03
    0.717596313904984697E+02    0.201804237983763790E+00   -0.659822703492403129E+00   -0.167391864236085652E+00    0.130349798780467457E+00    0.256796800115906532E+01    0.757779621255907841E+03
    0.713181151750128777E+02    0.211526540018393661E+00   -0.647596550040955066E+00    0.799792031363821820E-02    0.137527518851380426E+00    0.242441648526025100E+01    0.757780158868883177E+03
    0.716476513795483783E+02    0.379275649456339237E+00   -0.747731053193278594E+00   -0.245702518350509802E+01    0.124723939980437640E+00    0.246575797245745143E+01    0.757790992429151629E+03
    0.711645512559372833E+02    0.135349019390316821E+00   -0.512926356501493874E+00   -0.407646548857640845E+00    0.133141198164367619E+00    0.251232825152346351E+01    0.757792240308885084E+03
    0.717815119771306058E+02    0.295424948973753210E+00   -0.735326992812982638E+00   -0.134200024319981059E+01    0.138097041166851120E+00    0.252205208393611269E+01    0.757793668978975006E+03
    0.711477151481872028E+02    0.314895109925522110E+00   -0.519550159091818564E+00   -0.281889755804635200E+01    0.141581188934874758E+00    0.253162011192113479E+01    0.757795737835197997E+03
    0.713010826968900773E+02    0.404668032625210949E+00   -0.787231747808006421E+00   -0.197633984989650369E+01    0.141441452347290303E+00    0.256162954016860933E+01    0.757814329636260709E+03
    0.720018894226770954E+02    0.416791645253418053E+00   -0.994217230752424630E+00   -0.863934745155137129E+00    0.132142908091218897E+00    0.246539882547523348E+01    0.757834025044077521E+03
    0.714150124016177301E+02    0.358433869324752630E+00   -0.653062752780640743E+00   -0.211332461085189482E+01    0.127540863625169837E+00    0.257329600331676467E+01    0.757852947724407841E+03
    0.715376433684831170E+02    0.405540851471289321E+00   -0.832865900932519665E+00   -0.164524848737565343E+01    0.144039439292409727E+00    0.242907516788575251E+01    0.757872697364736268E+03
    0.717434483107755483E+02    0.393822388559286363E+00   -0.755268672327842783E+00   -0.285138011682680892E+01    0.141738947391898351E+00    0.257757330654707228E+01    0.757873904591882706E+03
