    0.722275199224764748E+02    0.377977049588802239E+00    0.128240184671870427E+00    0.246667816380238492E+01    0.753956795600156056E+03
    0.722129694748237227E+02    0.383550284767997851E+00    0.138881466779039037E+00    0.235555489991835643E+01    0.753960031912627187E+03
    0.716082925551740175E+02    0.395592157870414463E+00    0.138589804895922042E+00    0.246131831390382239E+01    0.753982501069322780E+03
    0.720379585751737608E+02    0.395834093415023958E+00    0.136253607685751593E+00    0.238133885760231179E+01    0.753983336008183869E+03
    0.722814765823764986E+02    0.344329520990070803E+00    0.146041325682357254E+00    0.245362359660599516E+01    0.753994499976310181E+03
    0.718903448984731881E+02    0.366581586904258849E+00    0.141642655585196203E+00    0.242373572662983650E+01    0.753995169352894663E+03
    0.722883775820064898E+02    0.377839614313716488E+00    0.134642562827467088E+00    0.234625468879306842E+01    0.753999233246150311E+03
    0.721026771557377231E+02    0.348199142285976315E+00    0.144460925722134148E+00    0.246731026176619794E+01    0.754005537174614801E+03
    0.724746940722058497E+02    0.339671139078706497E+00    0.140346453780562541E+00    0.255396623833788583E+01    0.754009332675631299E+03
    0.719452792658080824E+02    0.398796700967420148E+00    0.133345068347224704E+00    0.238670115378103986E+01    0.754010444220421050E+03
    0.723332461080357376E+02    0.329816214537214658E+00    0.141103557330361035E+00    0.250131517376771439E+01    0.754011146779729188E+03
    0.725082744296360602E+02    0.343653714649831854E+00    0.138097879789403299E+00    0.236058807005650850E+01    0.754035328715466107E+03
    0.723394200345461940E+02    0.348738925534667843E+00    0.129495402723154962E+00    0.255665044121289275E+01    0.754037710762562369E+03
    0.720530160182289734E+02    0.350468034503106041E+00    0.144770951611321252E+00    0.252301028063168165E+01    0.754038852369964047E+03
    0.723143068444607167E+02    0.374899160848165769E+00    0.129754230373708285E+00    0.239460922436612744E+01    0.754045967828186463E+03
    0.724721592326151267E+02    0.368151696955980823E+00    0.134861213863669033E+00    0.243186227270883570E+01    0.754079682445871526E+03
