    0.715883020809261268E+02    0.165759829785465274E+00   -0.624556124364510801E+00    0.140714604958625422E+00    0.254450711700743870E+01    0.757455146192908614E+03
    0.714573965274252743E+02    0.163320674109968283E+00   -0.633346721197068252E+00    0.131296898511802013E+00    0.261217671916839222E+01    0.757458722217166269E+03
    0.716146509763900099E+02    0.289884868626877956E+00   -0.806715590437066421E+00    0.127089948825701904E+00    0.255940012363937885E+01    0.757463391453774079E+03
    0.720974455135506958E+02    0.915884758372861596E-01   -0.613904917897435620E+00    0.136053526351797044E+00    0.253042441430100862E+01    0.757464519534417946E+03
    0.719177961069803189E+02    0.340987095172027521E+00   -0.936608951282241087E+00    0.129570979020102145E+00    0.246236027908171717E+01    0.757464642979329824E+03
    0.712745919328303614E+02    0.128926553417532730E+00   -0.598564198840283890E+00    0.127169781521250247E+00    0.250955308065915972E+01    0.757478258820730048E+03
    0.721844818433577871E+02    0.217195221939948557E+00   -0.762973639088606603E+00    0.130348930475940594E+00    0.253928543974323695E+01    0.757484184418314953E+03
    0.712260651819156720E+02    0.152707396797839928E+00   -0.596012820363254203E+00    0.138888344460588953E+00    0.253942070504655248E+01    0.757500774763564323E+03
    0.714973956097418437E+02    0.289664964163670713E+00   -0.794445930404607648E+00    0.141432402425836740E+00    0.247738085236093397E+01    0.757503588310318150E+03
    0.721529345653722629E+02    0.255023038731416241E+00   -0.752145291864857235E+00    0.134898054548503149E+00    0.238023974116894665E+01    0.757512066380092051E+03
    0.716568086348213171E+02    0.214755362938288785E+00   -0.728554845100272797E+00    0.140517940858582435E+00    0.259197312773264654E+01    0.757519304191328388E+03
    0.716324856222485948E+02    0.304199491885895512E+00   -0.842617493873965007E+00    0.127771313016660754E+00    0.252349224086102186E+01    0.757520449289625276E+03
    0.718158128318423081E+02    0.882820900179512036E-01   -0.557471571998566784E+00    0.132523748773307526E+00    0.248176169771902622E+01    0.757523201880809552E+03
    0.718158854173952363E+02    0.118356324770500287E+00   -0.609949817949246409E+00    0.124385969022304213E+00    0.247542937214909209E+01    0.757531551483473322E+03
    0.717577477565625372E+02    0.963567175993789715E-01   -0.576039680732263193E+00    0.141638185900455238E+00    0.234592735732667546E+01    0.757533825655095256E+03
    0.720488212956825720E+02    0.279533242655568614E+00   -0.830653744008712280E+00    0.128589788880084793E+00    0.240659803406852690E+01    0.757539448988315939E+03
    0.719182317667075779E+02    0.208364003748033044E+00   -0.724709411193167785E+00    0.131419952647701260E+00    0.237621053986915776E+01    0.757551140246273121E+03
    0.717570847038754209E+02    0.208935083611005434E+00   -0.659075711404105036E+00    0.135600583507287126E+00    0.235002615517625646E+01    0.757566108089751197E+03
    0.715383868189934162E+02    0.101628594765356545E+00   -0.556027271717190352E+00    0.142473618364027971E+00    0.240190801251939678E+01    0.757567098530619774E+03
    0.720118592023430466E+02    0.349018413297755181E+00   -0.942658221309970124E+00    0.129727943039051080E+00    0.242948581144001663E+01    0.757584315513131173E+03
    0.722325829684559153E+02    0.342408313366637684E+00   -0.928149265795868317E+00    0.136080983675168798E+00    0.238726124177651577E+01    0.757613206210525505E+03
    0.719890754766556284E+02    0.956365676881369697E-01   -0.590835235735030828E+00    0.135894766995872524E+00    0.252537627440920565E+01    0.757619951115559275E+03
    0.721416010001434813E+02    0.327790667209404363E+00   -0.879061434872670411E+00    0.136661902920171330E+00    0.245803393633448364E+01    0.757622574139085941E+03
    0.712348950682246027E+02    0.183281732967620681E+00   -0.613423538957825087E+00    0.136423823691462498E+00    0.251121707248064840E+01    0.757624486987235741E+03
    0.720393106468783344E+02    0.133227200052897787E+00   -0.669085181338067603E+00    0.138489795948221500E+00    0.250404057901427324E+01    0.757632747585446054E+03
    0.723460265987487503E+02    0.161953344805402272E+00   -0.692718775496052430E+00    0.139230702917762211E+00    0.242833828682556074E+01    0.757636645619647993E+03
    0.716864442437159965E+02    0.148433730095675648E+00   -0.632385754024150426E+00    0.132896832625336275E+00    0.260508579641332361E+01    0.757643030613975839E+03
    0.721760493155710492E+02    0.140788226812579520E+00   -0.671102048429270237E+00    0.140896671131471640E+00    0.250746200608445813E+01    0.757666205780526866E+03
    0.715377893493236741E+02    0.320618892651697629E+00   -0.846760324701278044E+00    0.139652272955380824E+00    0.249555317042087044E+01    0.757670105966056440E+03
    0.717739671947784075E+02    0.138920963037883205E+00   -0.603290559592461140E+00    0.126626142002042946E+00    0.248303055977265696E+01    0.757672552544080986E+03
    0.715580532144305863E+02    0.560276542264035657E-01   -0.527638520350541818E+00    0.126803490380978545E+00    0.250687058417173159E+01    0.757713456064327033E+03
    0.715965989425314291E+02    0.727862887020758187E-01   -0.538126911666965135E+00    0.140197644239842933E+00    0.249434668012576966E+01    0.757716378213747475E+03
    0.718565225679968052E+02    0.208670873029933479E+00   -0.674799718857864939E+00    0.140120673012070457E+00    0.234713981764671109E+01    0.757728261282414564E+03
    0.720658873825243376E+02    0.191444311309935888E+00   -0.730243701410568935E+00    0.130855911812057774E+00    0.245652035992814355E+01    0.757742327480616041E+03
    0.720089808885296776E+02    0.247423491765757508E+00   -0.732442887364964879E+00    0.130589953269452885E+00    0.237506810279520408E+01    0.757778283703210263E+03
    0.721987598034063751E+02    0.183378472287445637E+00   -0.705890406789731806E+00    0.137226407737128103E+00    0.253720985019337419E+01    0.757792098906684259E+03
    0.723261808858831472E+02    0.282303935842262099E+00   -0.823504204748971347E+00    0.136898104648386476E+00    0.239202588559263152E+01    0.757798603377031554E+03
    0.717503060925041325E+02    0.125530879738337153E+00   -0.584011883027569123E+00    0.136644441874829936E+00    0.249274293400277269E+01    0.757803600049889837E+03
    0.715588851819228609E+02    0.203439282655727693E+00   -0.638382176316457439E+00    0.136538001909597251E+00    0.239438542171041124E+01    0.757816675083695714E+03
    0.713897094058317663E+02    0.276353296978352370E+00   -0.754586895947596759E+00    0.137087845480242831E+00    0.254875118638554099E+01    0.757823671832063042E+03
    0.720559772773945895E+02    0.113756669702860289E+00   -0.642324959348141267E+00    0.138379454677756475E+00    0.243399272768050201E+01    0.757826729324687335E+03
    0.718790756397100665E+02    0.220610056464832560E+00   -0.707436141635150229E+00    0.124909599917672615E+00    0.246878549326513230E+01    0.757827531063644074E+03
    0.720320409855840182E+02    0.211687072425353229E+00   -0.761351830648250072E+00    0.140574295515232373E+00    0.247460660096251583E+01    0.757840937248860087E+03
    0.720526188451008238E+02    0.330385901611831290E+00   -0.905100206062767310E+00    0.140613664752311573E+00    0.238603353726809075E+01    0.757851495668137318E+03
    0.716069949215245884E+02    0.348419950024406233E+00   -0.898861551081999721E+00    0.133154675326129179E+00    0.247497714552961057E+01    0.757852834378600733E+03
    0.715562902619023617E+02    0.115768803179722601E+00   -0.593896862593317199E+00    0.143233784866858699E+00    0.254402481666789093E+01    0.757853414812236565E+03
    0.716426248228350318E+02    0.182119595808765911E+00   -0.635124002242675179E+00    0.127812813623896238E+00    0.251171653255339500E+01    0.757864103550842970E+03
    0.715315787179369948E+02    0.950993104877528028E-01   -0.587813899302610743E+00    0.126971562731540977E+00    0.255850459447440137E+01    0.757864897685559299E+03
