    0.995033144950866699E+02    0.544964268803596497E+00    0.914735436439514160E+00    0.460204863548278809E+01   -0.524173917174616363E+05   -0.599146350544150419E+01    1
    0.975718021392822266E+02    0.355123358964919977E+00    0.944710254669189453E+00    0.411394762992858887E+01   -0.453216345163013757E+05   -0.599396350544151701E+01    1
    0.931536346673965454E+02    0.414371740818023637E+00    0.995226681232452393E+00    0.435187506675720215E+01   -0.451172467480995983E+05   -0.599646350544151119E+01    1
    0.940074920654296875E+02    0.531226769089698792E+00    0.982307791709899902E+00    0.272006011009216309E+01   -0.423668738453376645E+05   -0.599896350544152046E+01    1
    0.515762954950332642E+02    0.490559849143028193E+00    0.951835513114929199E+00    0.298314499855041504E+01   -0.423590631964152271E+05   -0.600146350544151552E+01    1
    0.936819434165954590E+02    0.461987105011939958E+00    0.900233864784240723E+00    0.436403965950012207E+01   -0.409494497079885114E+05   -0.600396350544151680E+01    1
    0.505280286073684692E+02    0.135274779796600353E+00    0.699597001075744629E+00    0.220571374893188477E+01   -0.405893660988623305E+05   -0.600646350544151897E+01    1
    0.563812196254730225E+02    0.113031947612762446E+00    0.985487520694732666E+00    0.300344610214233398E+01   -0.401967376793397780E+05   -0.600896350544151403E+01    1
    0.543929249048233032E+02    0.236492505669593789E+00    0.886877596378326416E+00    0.121462273597717285E+01   -0.397161705862725794E+05   -0.601146350544152774E+01    1
    0.953131616115570068E+02    0.551624271273612909E+00    0.823448002338409424E+00    0.398946309089660645E+01   -0.392681347237325972E+05   -0.601396350544150771E+01    1
    0.564043790102005005E+02    0.256272560358047463E+00    0.952884435653686523E+00    0.121217727661132812E+01   -0.389315369385908707E+05   -0.601646350544151787E+01    1
    0.953172147274017334E+02    0.309163096547126703E+00    0.973533749580383301E+00    0.255857777595520020E+01   -0.387070724606762669E+05   -0.601896350544151471E+01    1
    0.931510329246520996E+02    0.188074037432670593E+00    0.936296045780181885E+00    0.482125425338745117E+01   -0.384802274966303376E+05   -0.602146350544151865E+01    1
    0.504530936479568481E+02    0.175559926033020008E+00    0.771088123321533203E+00    0.458573150634765625E+01   -0.381908827986919205E+05   -0.602396350544152615E+01    1
    0.501120835542678833E+02    0.487523481249809210E+00    0.733808517456054688E+00    0.151125073432922363E+01   -0.376437909817955297E+05   -0.602646350544152476E+01    1
    0.540483206510543823E+02    0.253669688105583158E+00    0.874736189842224121E+00    0.206085300445556641E+01   -0.375891259773059646E+05   -0.602896350544151538E+01    1
    0.526423633098602295E+02    0.107575652003288266E+00    0.727216124534606934E+00    0.190776419639587402E+01   -0.373659461394232640E+05   -0.603146350544150778E+01    1
    0.956392109394073486E+02    0.188843435049056985E+00    0.879176080226898193E+00    0.450942730903625488E+01   -0.369246251061367002E+05   -0.603396350544151883E+01    1
    0.516761779785156250E+02    0.143485394120216353E+00    0.696826934814453125E+00    0.225802516937255859E+01   -0.368565375165004371E+05   -0.603646350544152543E+01    1
    0.924526035785675049E+02    0.505730840563774042E+00    0.982928991317749023E+00    0.119788908958435059E+01   -0.368214316742099036E+05   -0.603896350544152405E+01    1
    0.849893331527709961E+02    0.654137215018272378E+00    0.915887296199798584E+00    0.483209180831909180E+01   -0.366594918650492546E+05   -0.604146350544151556E+01    1
    0.940571486949920654E+02    0.605633279681205727E+00    0.697742402553558350E+00    0.488595366477966309E+01   -0.360125370403802808E+05   -0.604396350544151773E+01    1
    0.969884783029556274E+02    0.204886260628700245E+00    0.803185343742370605E+00    0.481953167915344238E+01   -0.359880306462543303E+05   -0.604646350544151989E+01    1
    0.960195660591125488E+02    0.476306718587875322E+00    0.773935794830322266E+00    0.384853005409240723E+01   -0.357015130420707428E+05   -0.604896350544152739E+01    1
    0.538185119628906250E+02    0.382682895660400313E+00    0.842509806156158447E+00    0.161457133293151855E+01   -0.352580590218496800E+05   -0.605146350544151179E+01    1
    0.947237998247146606E+02    0.562535583972930908E+00    0.745896339416503906E+00    0.403854846954345703E+01   -0.350635079253014337E+05   -0.605396350544152728E+01    1
    0.956947296857833862E+02    0.406380373239517145E+00    0.706831455230712891E+00    0.496062898635864258E+01   -0.348175795520333049E+05   -0.605646350544151968E+01    1
    0.569101452827453613E+02    0.377781593799591031E+00    0.971464693546295166E+00    0.454482626914978027E+01   -0.342477730220570229E+05   -0.605896350544151474E+01    1
    0.971542537212371826E+02    0.294661352038383451E+00    0.721591830253601074E+00    0.458968186378479004E+01   -0.335268048609888428E+05   -0.606146350544152135E+01    1
    0.988618314266204834E+02    0.148586416244506830E+00    0.711705982685089111E+00    0.494510841369628906E+01   -0.331984974571624261E+05   -0.606396350544152796E+01    1
    0.560707032680511475E+02    0.311057049036025934E+00    0.869469821453094482E+00    0.162916350364685059E+01   -0.331847859800551669E+05   -0.606646350544152924E+01    1
    0.965989857912063599E+02    0.162538745999336209E+00    0.886866033077239990E+00    0.277215075492858887E+01   -0.327089303460705923E+05   -0.606896350544152163E+01    1
    0.588837802410125732E+02    0.247673702239990190E+00    0.937372207641601562E+00    0.188575243949890137E+01   -0.326872536393829141E+05   -0.607146350544152913E+01    1
    0.856139451265335083E+02    0.370834350585937444E+00    0.954073369503021240E+00    0.387025403976440430E+01   -0.324526892008533177E+05   -0.607396350544152597E+01    1
    0.804838389158248901E+02    0.592566460371017456E+00    0.961280047893524170E+00    0.419575405120849609E+01   -0.323803909420146592E+05   -0.607646350544151126E+01    1
    0.870802551507949829E+02    0.173558112978935225E+00    0.970034897327423096E+00    0.411592555046081543E+01   -0.323477279491995650E+05   -0.607896350544150810E+01    1
    0.605441629886627197E+02    0.392079511284828153E+00    0.980456531047821045E+00    0.489012289047241211E+01   -0.311299618033035185E+05   -0.608146350544151293E+01    1
    0.766132533550262451E+02    0.474154698848724299E+00    0.982946753501892090E+00    0.461907005310058594E+01   -0.307947861727143572E+05   -0.608396350544152220E+01    1
    0.560531407594680786E+02    0.373548570275306635E+00    0.886586725711822510E+00    0.413449645042419434E+01   -0.304708465490694434E+05   -0.608646350544152792E+01    1
    0.650830537080764771E+02    0.553891927003860515E-01    0.998389422893524170E+00    0.374473094940185547E+01   -0.301942392232481689E+05   -0.608896350544152209E+01    1
    0.942656815052032471E+02    0.308988714218139615E+00    0.872838318347930908E+00    0.165143132209777832E+01   -0.298644376870119631E+05   -0.609146350544151627E+01    1
